DATE,DA_DEMD_AVG,DA_LMP_AVG,DA_EC_AVG,DA_CC_AVG,DA_MLC_AVG,RT_LMP_AVG,RT_EC_AVG,RT_CC_AVG,RT_MLC_AVG,DryBulb_avg,SYSLoad_avg,COAL,GAS,HYDRO,NUCLEAR,OIL,REFUSE,SOLAR,WIND,TOTAL,COAL_P,GAS_P,HYDRO_P,NUCLEAR_P,OIL_P,REFUSE_P,SOLAR_P,WIND_P
12/6/12,"13,652.63",35.620,35.620,0.0046,0.2804,37.572,37.431,0.000,0.141,49.125,"14,410.833","22,667.617","119,632.459","26,529.644",111833.309,325.731,"18,700.039",203.625,"3,551.564","303,443.988",0.074701157,0.394248902,0.087428471,0.368546794,0.001073447,0.061625999,0.000671046,0.011704183
12/7/12,"14,020.83",38.650,38.650,0.0042,0.3946,35.614,35.289,0.000,0.325,38.000,"14,861.833","19,914.600","134,913.997","25,223.946",110628.849,361.468,"20,097.322",54.933,"2,779.473","313,974.588",0.063427426,0.429697186,0.08033754,0.352349691,0.001151265,0.06400939,0.00017496,0.008852541
12/8/12,"14,092.08",34.111,34.111,-0.0404,0.2683,32.633,32.423,0.000,0.210,38.833,"14,891.792","10,638.246","118,534.794","21,932.932",111843.070,153.362,"20,135.627",23.082,"1,976.383","285,237.496",0.037296099,0.415565259,0.076893579,0.392105076,0.000537664,0.070592497,8.0922E-05,0.006928903
12/9/12,"13,407.33",32.901,32.901,-0.0200,0.2283,30.276,30.245,-0.115,0.145,36.583,"13,927.583","10,919.320","105,599.784","22,298.768",111830.489,0.396,"19,030.635",96.894,"4,756.368","274,532.654",0.039774212,0.384652909,0.081224465,0.407348588,1.44245E-06,0.069320114,0.000352942,0.017325327
12/10/12,"13,479.92",33.639,33.639,-0.0242,0.2642,34.682,34.530,0.000,0.153,29.417,"14,388.958","13,238.604","140,729.039","23,813.492",111531.498,115.345,"18,651.483",16.108,"5,654.300","313,749.869",0.042194771,0.448538957,0.075899608,0.355479027,0.000367634,0.059446983,5.13403E-05,0.018021681
12/11/12,"14,176.25",38.553,38.553,-0.0317,0.2204,37.698,37.569,-0.001,0.130,34.208,"15,423.583","12,877.446","132,407.848","23,091.793",111621.321,150.479,"19,184.679",139.917,"4,150.380","303,623.863",0.042412496,0.436091705,0.076053946,0.367630264,0.00049561,0.063185676,0.000460823,0.013669479
12/12/12,"14,495.88",34.877,34.877,0.0063,0.1863,36.055,36.024,0.000,0.032,34.708,"15,460.667","16,484.632","135,859.616","27,622.707",111813.812,93.098,"17,687.973",120.841,"2,258.470","311,941.149",0.052845327,0.435529639,0.08855102,0.358445214,0.000298447,0.056702917,0.000387384,0.007240052
12/13/12,"14,483.83",36.168,36.168,0.0117,0.1917,35.016,34.967,0.000,0.049,37.875,"15,253.292","16,947.006","146,280.499","26,295.979",111777.753,129.387,"19,504.950",179.366,"2,527.487","323,642.427",0.052363363,0.451981838,0.081250098,0.345374227,0.000399784,0.060266975,0.00055421,0.007809505
12/14/12,"14,347.21",31.620,31.620,-0.0067,0.1692,30.170,30.085,0.000,0.085,45.458,"14,991.208","16,071.753","141,949.990","24,689.422",111760.898,40.451,"20,675.225",191.526,"6,885.900","322,265.165",0.049871208,0.440475749,0.076612134,0.346797948,0.000125521,0.064155941,0.000594312,0.021367187
12/15/12,"13,603.13",36.068,36.068,-0.0021,0.0617,29.643,29.569,0.000,0.074,45.292,"14,465.000","16,054.106","122,405.500","22,067.328",111780.131,0.409,"21,681.984",202.064,"3,831.867","298,023.389",0.053868611,0.410724475,0.074045625,0.375071673,1.37238E-06,0.072752625,0.000678014,0.012857605
12/16/12,"13,330.08",34.641,34.641,0.0000,0.0825,33.344,33.329,0.000,0.015,33.417,"14,353.000","26,612.011","116,673.701","23,156.747",111813.272,0.380,"19,742.264",12.159,"3,623.282","301,633.816",0.088226219,0.386805772,0.076771057,0.370692098,1.25981E-06,0.065451097,4.03105E-05,0.012012188
12/17/12,"14,013.04",36.874,36.874,0.0000,0.1133,38.813,38.903,0.000,-0.090,21.375,"15,081.833","29,621.400","141,022.955","22,640.278",111637.270,99.164,"18,424.225",15.928,"5,485.216","328,946.436",0.090049311,0.428710998,0.06882664,0.339378263,0.000301459,0.056009803,4.84213E-05,0.016675104
12/18/12,"14,753.46",37.090,37.090,-0.0333,-0.0133,47.173,47.254,0.000,-0.080,29.500,"16,211.583","19,051.513","142,365.614","19,771.482",110616.135,1.962,"19,811.002",31.166,"6,635.205","318,284.079",0.059856946,0.447291031,0.062118979,0.347539014,6.1643E-06,0.062243145,9.79188E-05,0.020846801
12/19/12,"14,727.54",37.633,37.633,-0.0500,-0.0142,31.340,31.403,0.000,-0.063,37.458,"15,437.542","18,988.506","140,252.063","26,146.861",111740.607,0.459,"19,386.652",76.842,"4,705.813","321,297.803",0.059099396,0.436517342,0.081378898,0.347778933,1.42858E-06,0.060338576,0.000239161,0.014646266
12/20/12,"14,323.00",34.545,34.545,-0.0750,-0.0163,36.595,36.684,0.000,-0.088,40.708,"15,494.625","14,121.090","140,705.588","27,857.919",111765.790,44.352,"20,149.559",122.952,"1,316.588","316,083.838",0.044675141,0.445152745,0.088134589,0.353595396,0.000140317,0.063747514,0.000388985,0.004165313
12/21/12,"13,726.71",32.684,32.684,0.0000,0.0000,30.437,30.433,0.000,0.004,49.083,"14,408.458","18,388.840","134,824.467","26,601.874",111736.086,2.980,"20,138.447",25.206,"6,285.229","318,003.129",0.057825972,0.42397214,0.083652869,0.351367882,9.37098E-06,0.063327827,7.92634E-05,0.019764677
12/22/12,"14,112.92",36.486,36.486,0.0000,0.0517,28.359,28.358,0.000,0.002,39.542,"14,450.250","20,451.103","96,676.450","30,057.163",111731.490,0.341,"20,831.810",87.404,"6,644.708","286,480.469",0.071387425,0.337462621,0.104918716,0.390014336,1.19031E-06,0.072716336,0.000305096,0.023194279
12/23/12,"13,681.13",34.661,34.661,0.0000,0.1208,28.296,28.267,0.000,0.030,26.250,"14,414.750","19,691.637","93,091.694","31,311.069",111778.735,0.404,"21,208.252",116.551,"8,750.478","285,948.820",0.068864201,0.325553692,0.109498857,0.390904691,1.41284E-06,0.074168,0.000407594,0.030601553
12/24/12,"12,964.88",32.133,32.133,0.0000,0.0246,32.519,32.532,0.000,-0.013,26.875,"14,092.125","19,573.958","111,237.474","28,004.208",111790.676,0.433,"20,321.850",181.985,"7,636.308","298,746.892",0.065520206,0.372346883,0.09373891,0.374198624,1.44939E-06,0.068023637,0.000609161,0.02556113
12/25/12,"13,624.67",36.529,36.529,0.0000,0.1471,30.795,30.729,0.000,0.066,35.750,"13,917.042","20,621.143","92,364.614","26,281.470",111771.425,0.428,"20,758.309",25.761,"4,020.458","275,843.608",0.074756646,0.334844134,0.095276705,0.405198532,1.5516E-06,0.075253906,9.33899E-05,0.014575136
12/26/12,"14,053.83",37.891,37.891,0.0000,0.0242,35.123,35.020,0.000,0.103,37.833,"14,991.833","28,632.933","122,499.234","28,469.728",111795.010,0.409,"21,166.255",108.467,"4,308.225","316,980.261",0.090330334,0.386456979,0.08981546,0.352687608,1.2903E-06,0.066774678,0.000342188,0.013591461
12/27/12,"13,592.33",42.840,42.840,0.0000,-0.1225,31.365,31.193,0.009,0.163,41.625,"14,540.417","27,155.038","120,668.759","27,592.532",111744.398,46.974,"20,310.471",19.566,"8,826.100","316,363.838",0.085834836,0.381423995,0.087217718,0.353214826,0.000148481,0.064199724,6.18465E-05,0.027898574
12/28/12,"14,848.75",48.805,48.805,0.0000,0.1458,41.087,40.965,0.004,0.118,25.167,"15,699.792","32,943.094","104,447.978","25,421.464",111674.362,36.576,"19,453.634",147.863,"5,456.160","299,581.131",0.109963848,0.348646718,0.084856693,0.372768344,0.00012209,0.064936112,0.000493566,0.018212629
12/29/12,"14,243.92",38.742,38.742,0.0000,0.1346,35.890,35.820,0.000,0.069,30.792,"15,041.542","43,182.693","92,165.248","24,402.017",111707.229,0.408,"20,072.228",33.989,"2,038.472","293,602.284",0.147078873,0.31391189,0.08311249,0.380471253,1.38963E-06,0.068365367,0.000115765,0.006942971
12/30/12,"13,250.96",31.954,31.954,0.0000,0.1025,25.700,25.615,0.000,0.084,35.625,"13,854.208","41,789.217","80,949.237","23,964.993",111002.907,571.930,"20,232.105",9.952,"7,168.577","285,688.918",0.146275247,0.283347487,0.083884923,0.388544672,0.002001933,0.070818655,3.48351E-05,0.025092247
12/31/12,"12,253.92",38.142,38.142,-0.0608,-0.1279,37.538,37.313,0.000,0.225,41.333,"12,964.167","47,728.521","106,421.389","22,779.068",99389.786,1437.754,"20,265.852",18.656,"6,057.316","304,098.342",0.156950941,0.34995715,0.074906913,0.326834357,0.004727924,0.066642428,6.13486E-05,0.019918938
1/1/13,"13,107.29",44.792,44.792,0.0000,0.0083,33.080,32.902,0.000,0.178,40.000,"13,743.042","43,650.638","81,373.279","24,898.560",111502.172,0.421,"18,151.994",49.945,"7,752.379","287,379.388",0.151892028,0.283156282,0.086640034,0.387996414,1.46496E-06,0.063163869,0.000173795,0.026976114
1/2/13,"15,075.96",68.143,68.143,0.0000,0.1983,43.364,43.200,0.000,0.165,23.250,"15,891.875","47,298.848","132,204.998","29,210.498",111693.370,3.396,"18,662.431",78.286,"6,339.794","345,491.621",0.136903025,0.38265761,0.084547631,0.323288217,9.82947E-06,0.054017029,0.000226593,0.018350066
1/3/13,"15,259.00",71.547,71.547,0.0000,0.4179,58.953,58.751,0.000,0.202,16.167,"16,981.625","41,350.341","154,409.157","23,523.919",111635.350,146.611,"19,037.923",120.001,"4,413.965","354,637.267",0.116598973,0.435400256,0.066332338,0.314787419,0.000413411,0.053682804,0.000338377,0.012446422
1/4/13,"15,230.71",44.537,44.537,-0.0346,0.2608,37.843,37.705,0.000,0.139,28.042,"16,125.375","40,197.717","138,313.407","22,200.040",111437.010,1040.272,"19,903.255",91.814,"7,583.749","340,767.264",0.117962379,0.405888187,0.06514722,0.327017944,0.003052735,0.05840718,0.000269433,0.022254922
1/5/13,"14,613.50",35.827,35.827,-0.0558,0.0863,30.835,30.790,0.000,0.045,33.875,"15,368.000","34,785.895","97,866.308","20,319.973",111788.532,26.007,"18,332.213",151.839,"6,931.617","290,202.384",0.119867709,0.33723468,0.070020007,0.385208869,8.96168E-05,0.063170442,0.000523218,0.023885459
1/6/13,"13,149.50",31.260,31.260,-0.0208,0.1267,27.691,27.598,0.000,0.093,41.125,"13,657.042","35,736.959","89,980.305","23,321.129",111740.894,0.427,"18,519.491",137.770,"2,114.775","281,551.750",0.126928563,0.319587092,0.082830702,0.396875154,1.5166E-06,0.065776508,0.000489324,0.007511141
1/7/13,"13,253.29",31.324,31.324,-0.0096,0.1425,28.280,28.142,0.000,0.138,37.083,"13,630.833","32,875.197","127,796.307","23,464.615",111798.185,66.749,"17,572.812",174.660,"2,947.808","316,696.333",0.103806687,0.403529481,0.074091843,0.353013829,0.000210767,0.055487892,0.000551506,0.009307995
1/8/13,"14,435.29",37.672,37.672,0.0000,0.1779,35.475,35.350,0.000,0.125,29.500,"15,441.042","22,749.262","144,036.784","20,545.097",111841.365,79.309,"17,725.060",169.818,"7,637.739","324,784.434",0.070044188,0.443484259,0.063257641,0.344355681,0.00024419,0.054574845,0.000522864,0.023516333
1/9/13,"14,419.13",34.746,34.746,-0.1096,0.0854,35.749,35.605,0.000,0.145,35.500,"15,281.208","18,732.078","151,100.136","20,014.974",111839.735,358.050,"18,326.616",75.210,"5,031.731","325,478.530",0.057552423,0.464239948,0.061493992,0.343616321,0.001100073,0.056306682,0.000231075,0.015459487
1/10/13,"14,607.42",40.825,40.825,-0.1996,0.0863,38.544,38.509,0.000,0.035,33.417,"15,265.417","18,027.943","139,282.827","19,487.928",106063.364,0.409,"16,496.064",208.858,"8,534.358","308,101.751",0.058512952,0.452067626,0.063251598,0.344247846,1.32748E-06,0.053540962,0.000677886,0.027699804
1/11/13,"14,367.92",40.071,40.071,-0.0517,0.1442,35.394,35.305,0.000,0.089,34.792,"15,438.167","18,246.859","159,504.845","22,327.649",95386.600,1.166,"17,315.909",57.561,"2,965.968","315,806.557",0.057778595,0.505071353,0.070700397,0.302041227,3.69213E-06,0.054830746,0.000182267,0.009391724
1/12/13,"14,256.38",36.079,36.079,-0.0250,0.1192,40.079,39.999,0.000,0.080,33.917,"15,156.042","23,443.371","135,177.302","23,833.215",95381.001,0.433,"18,592.588",41.662,"3,038.121","299,507.693",0.078273018,0.451331652,0.079574634,0.318459269,1.44571E-06,0.062077163,0.000139102,0.010143716
1/13/13,"13,758.71",48.342,48.342,0.0000,0.3542,46.565,46.358,0.000,0.208,26.500,"14,891.000","21,842.626","121,056.867","25,509.311",95411.617,543.561,"18,529.464",42.142,"4,253.926","287,189.514",0.076056489,0.421522587,0.088823964,0.332225281,0.001892691,0.064519988,0.000146739,0.014812261
1/14/13,"14,870.83",55.213,55.213,-0.0308,0.2475,54.490,54.325,0.000,0.165,10.667,"15,803.125","22,983.564","136,890.010","25,492.962",91391.499,6.796,"17,537.428",120.803,"7,865.713","302,288.775",0.076031814,0.452845164,0.084333141,0.302331765,2.24818E-05,0.058015479,0.000399628,0.026020526
1/15/13,"14,959.00",55.889,55.889,-0.1038,-0.0646,58.815,58.658,0.005,0.153,17.000,"16,837.958","30,604.469","136,805.525","28,226.348",94158.959,2.459,"17,477.239",86.382,"2,795.690","310,157.071",0.098674097,0.441084656,0.091006624,0.303584757,7.92824E-06,0.056349639,0.00027851,0.009013788
1/16/13,"14,340.58",51.284,51.284,-0.0038,0.1421,48.458,48.292,0.000,0.166,36.125,"15,628.458","39,916.399","129,964.833","31,969.469",95808.608,1.158,"17,723.263",1.489,"1,979.918","317,365.137",0.125774366,0.409512003,0.100734029,0.301887627,3.64879E-06,0.055845022,4.69176E-06,0.006238612
1/17/13,"14,607.08",37.789,37.789,-0.0429,0.0450,30.398,30.230,0.000,0.168,34.292,"15,341.125","33,606.521","113,306.907","24,741.731",103538.251,0.391,"18,164.922",93.034,"6,128.306","299,580.063",0.112178763,0.378219117,0.082588043,0.345611287,1.30516E-06,0.060634616,0.000310548,0.020456321
1/18/13,"15,187.79",46.555,46.555,0.0000,-0.0092,39.917,39.965,0.000,-0.049,20.625,"16,445.000","41,863.213","124,017.727","25,133.241",111081.289,3350.037,"17,874.952",209.921,"5,666.551","329,196.931",0.127167689,0.376728078,0.07634713,0.33743112,0.010176392,0.054298659,0.000637676,0.017213256
1/19/13,"14,898.08",40.709,40.709,-0.1013,0.0821,38.776,38.752,0.000,0.024,24.792,"15,830.958","52,127.893","80,580.119","24,797.945",111324.498,239.523,"17,974.344",170.735,"6,167.267","293,382.324",0.177679051,0.274659079,0.084524332,0.37945196,0.000816419,0.06126594,0.000581954,0.021021263
1/20/13,"14,519.08",38.818,38.818,-0.0800,0.0596,47.033,47.080,0.000,-0.047,17.583,"15,839.625","38,407.043","66,509.667","21,655.277",111425.360,0.419,"18,000.675",184.382,"8,227.643","264,410.466",0.145255381,0.251539464,0.081900226,0.42141055,1.58466E-06,0.068078527,0.000697332,0.031116934
1/21/13,"13,967.46",38.870,38.870,-0.0500,0.0921,38.405,38.352,0.000,0.054,18.583,"15,276.542","40,475.747","133,138.615","27,465.365",97180.697,237.604,"18,574.550",119.994,"4,847.405","322,039.977",0.125685474,0.413422632,0.085285576,0.301765942,0.000737809,0.057677777,0.000372606,0.015052184
1/22/13,"14,533.71",38.373,38.373,-0.1200,-0.0938,35.570,35.585,0.000,-0.015,31.917,"15,642.708","44,194.132","163,479.522","29,470.100",95330.136,5399.655,"18,734.210",107.102,"5,147.993","361,862.850",0.122129508,0.451772051,0.081439971,0.263442727,0.014921827,0.051771576,0.000295974,0.014226365
1/23/13,"14,414.38",30.626,30.626,-0.1350,0.0221,23.431,23.363,0.000,0.068,45.292,"14,512.042","44,948.074","180,222.179","26,645.391",98937.399,13206.564,"19,446.466",182.266,"8,950.754","392,539.093",0.114505981,0.459119059,0.067879586,0.252044703,0.033643946,0.049540202,0.000464326,0.022802198
1/24/13,"14,520.13",32.433,32.433,0.0000,0.1208,28.231,28.120,0.000,0.111,36.250,"14,849.583","51,147.280","174,575.500","22,110.251",111278.329,17452.999,"18,587.226",236.533,"8,681.397","404,069.515",0.126580398,0.432043234,0.054718929,0.275394022,0.04319306,0.04600007,0.000585377,0.02148491
1/25/13,"14,317.00",31.625,31.625,-0.0063,0.0542,30.428,30.353,0.000,0.075,33.875,"15,082.083","45,895.379","146,430.342","21,006.133",111190.569,18779.157,"18,700.168",191.244,"5,647.769","367,840.761",0.124769693,0.398080793,0.057106594,0.302279086,0.051052409,0.050837672,0.00051991,0.015353842
1/26/13,"13,737.00",30.566,30.566,-0.0104,-0.0296,33.092,32.967,0.001,0.124,37.875,"14,945.667","35,699.137","129,977.065","18,808.284",111653.592,8022.741,"18,085.020",197.144,"6,632.070","329,075.053",0.108483267,0.394976963,0.057154998,0.339295218,0.024379669,0.054957129,0.000599085,0.02015367
1/27/13,"13,215.04",31.228,31.228,0.0000,0.1592,26.945,26.834,0.000,0.110,38.750,"13,638.708","35,252.601","108,623.151","18,520.769",111701.403,3411.220,"18,139.725",281.263,"8,468.630","304,398.762",0.115810593,0.356844917,0.060843772,0.366957481,0.011206419,0.05959198,0.000923995,0.027820842
1/28/13,"12,804.92",30.061,30.061,0.0000,0.0963,26.310,26.142,0.000,0.168,36.167,"13,637.250","34,738.068","141,526.020","19,661.319",111726.526,5587.958,"19,592.045",60.207,"2,993.913","335,886.056",0.10342218,0.421351281,0.058535681,0.332632225,0.016636469,0.058329438,0.000179248,0.008913478
1/29/13,"14,347.71",34.243,34.243,-0.0592,0.0571,31.272,31.139,0.000,0.133,32.292,"15,197.542","32,490.958","138,325.030","19,462.929",111220.199,545.627,"18,766.834",24.609,"1,514.634","322,350.820",0.100793781,0.429113318,0.060378097,0.345028435,0.00169265,0.058218664,7.63423E-05,0.004698713
1/30/13,"14,217.63",30.803,30.803,0.0000,0.0779,29.452,29.367,0.000,0.085,35.208,"15,089.000","22,552.126","129,453.994","17,799.035",111547.576,468.077,"17,371.570",34.835,"7,267.244","306,494.457",0.073580861,0.422369772,0.058072943,0.363946471,0.001527196,0.056678252,0.000113656,0.02371085
1/31/13,"13,796.67",27.233,27.233,0.0000,0.0863,25.437,25.371,0.000,0.066,43.958,"14,544.000","26,152.287","95,955.131","23,293.674",111383.070,315.037,"17,588.845",130.540,"8,116.026","282,934.610",0.092432266,0.339142429,0.082328825,0.393670714,0.001113462,0.06216576,0.000461379,0.028685165
2/1/13,"14,015.67",27.690,27.690,0.0000,0.0500,29.037,29.017,0.000,0.020,36.625,"14,827.917","38,986.144","95,645.216","30,359.916",111355.924,259.562,"18,543.023",187.351,"8,987.702","304,324.838",0.128107007,0.314286591,0.099761545,0.365911388,0.000852911,0.060931678,0.000615628,0.029533252
2/2/13,"14,101.75",30.584,30.584,-0.0663,-0.0183,28.647,28.625,0.000,0.023,30.333,"15,034.583","40,467.889","92,958.688","31,738.388",111358.367,2160.532,"18,788.899",243.732,"3,821.082","301,537.577",0.134205128,0.308282268,0.105255167,0.36930179,0.007165051,0.062310307,0.000808297,0.012671993
2/3/13,"13,335.50",30.426,30.426,-0.0013,0.1538,28.531,28.403,0.000,0.129,34.292,"13,936.042","40,065.728","83,271.831","32,264.577",109501.508,3146.660,"18,798.222",102.120,"1,083.526","288,234.172",0.139004087,0.288903396,0.111938764,0.37990467,0.010917026,0.065218575,0.000354295,0.003759186
2/4/13,"13,121.00",29.984,29.984,0.0000,0.1492,32.208,32.048,0.000,0.160,27.000,"14,081.500","40,136.582","100,535.668","33,950.883",108100.304,5753.028,"19,128.999",200.115,"8,812.208","316,617.787",0.126766668,0.31753007,0.107229866,0.341422082,0.018170262,0.060416691,0.00063204,0.027832321
2/5/13,"13,802.04",33.818,33.818,-0.0029,0.1258,35.447,35.249,0.000,0.198,36.250,"14,875.167","43,417.007","110,539.485","30,326.122",108376.442,3665.268,"18,439.743",95.127,"4,254.449","319,113.643",0.136055001,0.346395359,0.095032358,0.339617075,0.011485777,0.057784251,0.000298098,0.013332081
2/6/13,"14,054.75",31.637,31.637,0.0000,0.1054,28.638,28.450,0.000,0.188,37.750,"14,736.500","38,082.588","126,723.531","27,413.980",108048.481,2126.748,"18,330.739",171.150,"6,833.454","327,730.671",0.116200867,0.386669733,0.083647893,0.329686815,0.006489316,0.055932327,0.000522228,0.020850822
2/7/13,"14,495.71",36.498,36.498,-0.0071,0.2200,34.955,34.780,0.000,0.175,28.625,"15,290.875","37,795.896","125,864.640","26,842.455",107959.524,2099.832,"19,240.511",247.921,"4,860.790","324,911.569",0.116326717,0.38738122,0.082614648,0.332273561,0.00646278,0.059217685,0.000763041,0.014960348
2/8/13,"14,046.71",34.061,34.061,-0.0242,0.0713,34.614,34.501,0.000,0.113,34.875,"14,875.333","36,757.341","115,475.664","28,116.953",106384.722,5178.560,"19,357.527",14.872,"6,789.080","318,074.719",0.11556197,0.363045716,0.088397321,0.334464563,0.016280954,0.060858427,4.67563E-05,0.021344293
2/9/13,"13,934.00",30.592,30.592,0.0000,0.0600,31.812,31.797,0.000,0.015,35.917,"14,644.458","18,816.206","100,380.805","22,241.640",94718.452,12801.751,"17,407.267",8.334,"9,240.218","275,614.673",0.068269972,0.364207043,0.080698316,0.343662589,0.046448002,0.063157984,3.02379E-05,0.033525857
2/10/13,"13,371.92",38.020,38.020,0.0000,0.2079,30.986,30.878,0.000,0.109,33.792,"13,959.042","20,897.287","88,194.823","23,603.085",94640.810,18619.575,"18,549.962",90.657,"5,799.372","270,395.571",0.077284132,0.326169629,0.087290945,0.350008729,0.068860503,0.068603054,0.000335275,0.021447733
